lead_sid,config_dir,lead_transcript,member,subagent_type,brief_class,spawn_ok,spawn_ts_utc,n_idle_notifications,first_idle_utc,teardown_by_lead,teardown_ts_utc,latency_idle_to_teardown_s,idle_after_teardown,fleet_reap_ts_utc,fate,lead_last_record_utc,lead_disposition
085ee6d8-0b82-47fd-9400-81cea546a5b7,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/085ee6d8-0b82-47fd-9400-81cea546a5b7.jsonl,microsoft,,research,True,2026-09-15T06:21:12.631Z,0,,shutdown_request,2026-09-15T15:16:15.066Z,,0,2026-09-15T17:11:57+00:00,torn down by lead,2026-09-15T18:51:46.973Z,shutdown_request-ALL
57859803-feca-45c1-9c35-6902f13cfa97,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/57859803-feca-45c1-9c35-6902f13cfa97.jsonl,archive-server-reuse,general-purpose,impl,True,2026-09-15T04:01:36.052Z,0,,shutdown_request,2026-09-15T04:27:31.116Z,,0,,torn down by lead,2026-09-15T05:29:09.604Z,shutdown_request-ALL
59ed2093-065d-46fe-8a98-03623c69c4c9,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/59ed2093-065d-46fe-8a98-03623c69c4c9.jsonl,agent-cli,,research,True,2026-09-15T19:02:39.135Z,1,2026-09-15T21:10:52.102Z,TaskStop,2026-09-15T21:57:23.637Z,2791,0,2026-09-15T22:37:29+00:00,torn down by lead,2026-09-16T05:00:22.741Z,TaskStop-SOME
59ed2093-065d-46fe-8a98-03623c69c4c9,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/59ed2093-065d-46fe-8a98-03623c69c4c9.jsonl,agent-config,,research,True,2026-09-15T19:03:04.337Z,0,,TaskStop,2026-09-15T20:29:32.582Z,,0,2026-09-15T21:44:01+00:00,torn down by lead,2026-09-16T05:00:22.741Z,TaskStop-SOME
59ed2093-065d-46fe-8a98-03623c69c4c9,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/59ed2093-065d-46fe-8a98-03623c69c4c9.jsonl,microsoft,,research,True,2026-09-15T19:03:31.933Z,0,,TaskStop,2026-09-15T20:30:28.303Z,,0,2026-09-15T22:16:35+00:00,torn down by lead,2026-09-16T05:00:22.741Z,TaskStop-SOME
59ed2093-065d-46fe-8a98-03623c69c4c9,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/59ed2093-065d-46fe-8a98-03623c69c4c9.jsonl,local-apps,,research,True,2026-09-15T19:03:56.687Z,1,2026-09-15T19:52:12.124Z,TaskStop,2026-09-15T20:29:33.187Z,2241,0,2026-09-15T21:46:03+00:00,torn down by lead,2026-09-16T05:00:22.741Z,TaskStop-SOME
59ed2093-065d-46fe-8a98-03623c69c4c9,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/59ed2093-065d-46fe-8a98-03623c69c4c9.jsonl,ci-currency,,research,True,2026-09-15T19:04:19.928Z,0,,TaskStop,2026-09-15T20:29:33.227Z,,0,2026-09-15T21:50:41+00:00,torn down by lead,2026-09-16T05:00:22.741Z,TaskStop-SOME
59ed2093-065d-46fe-8a98-03623c69c4c9,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/59ed2093-065d-46fe-8a98-03623c69c4c9.jsonl,local-apps-2,,ambiguous,True,2026-09-15T19:56:17.534Z,0,,TaskStop,2026-09-15T20:37:38.158Z,,0,2026-09-15T22:26:31+00:00,torn down by lead,2026-09-16T05:00:22.741Z,TaskStop-SOME
59ed2093-065d-46fe-8a98-03623c69c4c9,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/59ed2093-065d-46fe-8a98-03623c69c4c9.jsonl,microsoft-2,,research,True,2026-09-15T20:31:47.559Z,1,2026-09-16T04:59:05.163Z,none,,,0,2026-09-15T23:41:03+00:00,reaped by teammate-auto-shutdown.sh,2026-09-16T05:00:22.741Z,TaskStop-SOME
eda3a683-4997-4cdf-a413-b1a8fb140762,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/eda3a683-4997-4cdf-a413-b1a8fb140762.jsonl,skills,,ambiguous,True,2026-09-16T02:55:22.364Z,0,,shutdown_request,2026-09-16T15:18:02.961Z,,0,2026-09-16T05:38:18+00:00,torn down by lead,2026-09-16T15:19:45.766Z,shutdown_request-ALL
eda3a683-4997-4cdf-a413-b1a8fb140762,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/eda3a683-4997-4cdf-a413-b1a8fb140762.jsonl,ghcli,,ambiguous,True,2026-09-16T02:55:34.186Z,0,,shutdown_request,2026-09-16T15:18:03.968Z,,0,2026-09-16T05:33:17+00:00,torn down by lead,2026-09-16T15:19:45.766Z,shutdown_request-ALL
eda3a683-4997-4cdf-a413-b1a8fb140762,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/eda3a683-4997-4cdf-a413-b1a8fb140762.jsonl,browser,,ambiguous,True,2026-09-16T02:55:45.305Z,0,,shutdown_request,2026-09-16T15:18:04.969Z,,0,2026-09-16T05:31:04+00:00,torn down by lead,2026-09-16T15:19:45.766Z,shutdown_request-ALL
eda3a683-4997-4cdf-a413-b1a8fb140762,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/eda3a683-4997-4cdf-a413-b1a8fb140762.jsonl,agentenv,,research,True,2026-09-16T02:55:58.604Z,1,2026-09-16T03:51:52.386Z,shutdown_request,2026-09-16T15:18:06.207Z,41174,0,2026-09-16T05:35:34+00:00,torn down by lead,2026-09-16T15:19:45.766Z,shutdown_request-ALL
eda3a683-4997-4cdf-a413-b1a8fb140762,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/eda3a683-4997-4cdf-a413-b1a8fb140762.jsonl,configdir,,ambiguous,True,2026-09-16T02:56:13.991Z,0,,shutdown_request,2026-09-16T15:18:07.509Z,,0,2026-09-16T06:05:40+00:00,torn down by lead,2026-09-16T15:19:45.766Z,shutdown_request-ALL
eda3a683-4997-4cdf-a413-b1a8fb140762,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/eda3a683-4997-4cdf-a413-b1a8fb140762.jsonl,extraagents,,research,True,2026-09-16T02:57:10.271Z,1,2026-09-16T04:30:42.633Z,shutdown_request,2026-09-16T15:18:08.472Z,38846,0,2026-09-16T06:30:13+00:00,torn down by lead,2026-09-16T15:19:45.766Z,shutdown_request-ALL
d0630e1c-fa3b-489a-8448-269ce2db7d13,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-reso-web-app/d0630e1c-fa3b-489a-8448-269ce2db7d13.jsonl,toolchain-axis,deep-research,research,True,2026-08-26T07:46:51.077Z,1,2026-08-26T09:16:31.390Z,none,,,0,2026-08-26T08:38:37+00:00,reaped by teammate-auto-shutdown.sh,2026-08-27T03:55:08.881Z,NOTHING
d0630e1c-fa3b-489a-8448-269ce2db7d13,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-reso-web-app/d0630e1c-fa3b-489a-8448-269ce2db7d13.jsonl,negotiation-options,deep-research,research,False,2026-08-26T07:56:57.712Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-08-27T03:55:08.881Z,NOTHING
ad311bcd-b3b4-4130-83a0-729bf483e0dc,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-voiceink/ad311bcd-b3b4-4130-83a0-729bf483e0dc.jsonl,t1-enhancement-core,,impl,True,2026-09-14T21:48:24.895Z,0,,shutdown_request,2026-09-14T22:33:30.615Z,,0,2026-09-14T23:56:52+00:00,torn down by lead,2026-09-14T22:39:40.595Z,shutdown_request-ALL
ad311bcd-b3b4-4130-83a0-729bf483e0dc,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-voiceink/ad311bcd-b3b4-4130-83a0-729bf483e0dc.jsonl,t2-ollama-client,,research,True,2026-09-14T21:48:44.143Z,0,,shutdown_request,2026-09-14T22:26:41.670Z,,0,,torn down by lead,2026-09-14T22:39:40.595Z,shutdown_request-ALL
ad311bcd-b3b4-4130-83a0-729bf483e0dc,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-voiceink/ad311bcd-b3b4-4130-83a0-729bf483e0dc.jsonl,t3-call-sites,,ambiguous,True,2026-09-14T21:49:02.084Z,0,,shutdown_request,2026-09-14T22:33:32.054Z,,0,2026-09-14T23:55:13+00:00,torn down by lead,2026-09-14T22:39:40.595Z,shutdown_request-ALL
ad311bcd-b3b4-4130-83a0-729bf483e0dc,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-voiceink/ad311bcd-b3b4-4130-83a0-729bf483e0dc.jsonl,t4-arming-toggle,,research,True,2026-09-14T21:49:19.023Z,1,2026-09-14T22:38:28.163Z,shutdown_request,2026-09-14T22:26:43.236Z,-705,1,,torn down by lead,2026-09-14T22:39:40.595Z,shutdown_request-ALL
ad311bcd-b3b4-4130-83a0-729bf483e0dc,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-voiceink/ad311bcd-b3b4-4130-83a0-729bf483e0dc.jsonl,t6-assistant,,ambiguous,True,2026-09-14T21:49:37.511Z,0,,shutdown_request,2026-09-14T22:26:44.298Z,,0,,torn down by lead,2026-09-14T22:39:40.595Z,shutdown_request-ALL
ad311bcd-b3b4-4130-83a0-729bf483e0dc,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-voiceink/ad311bcd-b3b4-4130-83a0-729bf483e0dc.jsonl,t1b-cooldowns-order,,impl,True,2026-09-14T22:06:38.362Z,0,,shutdown_request,2026-09-14T22:33:33.612Z,,0,2026-09-15T00:14:34+00:00,torn down by lead,2026-09-14T22:39:40.595Z,shutdown_request-ALL
ad311bcd-b3b4-4130-83a0-729bf483e0dc,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-voiceink/ad311bcd-b3b4-4130-83a0-729bf483e0dc.jsonl,t5-tests,,impl,True,2026-09-14T22:28:47.213Z,0,,shutdown_request,2026-09-14T22:37:14.180Z,,0,2026-09-15T00:36:15+00:00,torn down by lead,2026-09-14T22:39:40.595Z,shutdown_request-ALL
